,latitude,longitude,address,bathrooms,country,detailedType,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,municipality,neighborhood,newDevelopment,numPhotos,operation,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts,thumbnail,url,parkingSpace
115,44.408755,8.937864,Via XII Ottobre s.c.n,3,it,{'typology': 'flat'},493,Centro Est,0,01-Pic,0,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,6,sale,945000,3635,16123706,flat,Genova,16,1,260,,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via XII Ottobre s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4b/ec/06/190551289.jpg,https://www.idealista.it/immobile/16123706/,1
116,44.407665,8.9424,Piazza Brignole,1,it,{'typology': 'flat'},498,Centro Est,0,Brignole (75298254),3,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,21,sale,190000,2436,17589879,flat,Genova,3,0,78,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Piazza Brignole'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/75/b4/1a/218887610.jpg,https://www.idealista.it/immobile/17589879/,0
117,44.406831,8.93293,Vico del Teatro Nazionale,1,it,{'typology': 'flat'},505,Centro Est,0,987322 (987322),1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,11,sale,113000,1883,15778749,flat,Genova,2,0,60,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico del Teatro Nazionale'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f5/2d/15/183463128.jpg,https://www.idealista.it/immobile/15778749/,0
118,44.407945,8.942084,Via Colombo,1,it,{'typology': 'flat'},506,Centro Est,0,2109857 (2109857),6,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,9,sale,275000,3667,15778845,flat,Genova,4,0,75,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Colombo'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1a/30/1c/183464172.jpg,https://www.idealista.it/immobile/15778845/,0
119,44.401217,8.933511,quartiere Carignano,3,it,"{'subTypology': 'penthouse', 'typology': 'flat'}",509,Centro Est,0,CARIGNANO (55164772),0,0,0,1,1,0,Genova,Carignano,0,21,sale,980000,4261,17128794,penthouse,Genova,8,0,230,good,"{'subtitle': 'Carignano, Genova', 'title': 'Attico'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/51/ed/bb/209444465.jpg,https://www.idealista.it/immobile/17128794/,0
120,44.40203,8.943806,Via Brigata Liguria,2,it,{'typology': 'flat'},510,Medio Levante,0,V027 (2200051),3,0,0,1,1,0,Genova,Foce,0,18,sale,335000,2094,14108357,flat,Genova,6,0,160,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Via Brigata Liguria'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/8d/15/c1/164761494.jpg,https://www.idealista.it/immobile/14108357/,0
121,44.407767,8.94254,Viale Sauli s.c.n,1,it,{'typology': 'flat'},513,Centro Est,0,43 (55076773),1,0,0,,0,0,Genova,San Vincenzo-Portoria,0,10,sale,215000,1870,16557296,flat,Genova,5,1,115,,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Viale Sauli s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/46/07/7d/198123270.jpg,https://www.idealista.it/immobile/16557296/,0
122,44.40458,8.931753,Via Gabriele d'Annunzio,2,it,{'typology': 'flat'},515,Centro Est,0,(1510359) (61361118),4,0,0,1,1,0,Genova,Carignano,0,2,sale,285000,2192,16472624,flat,Genova,8,0,130,good,"{'subtitle': 'Carignano, Genova', 'title': ""Appartamento in Via Gabriele d'Annunzio""}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/c4/dc/d2/196623919.jpg,https://www.idealista.it/immobile/16472624/,0
123,44.404262,8.931737,Piazza di Sarzano s.c.n,2,it,{'typology': 'flat'},515,Centro Est,0,916,2,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,20,sale,265000,2137,16090790,flat,Genova,6,1,124,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Piazza di Sarzano s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d9/df/17/189817292.jpg,https://www.idealista.it/immobile/16090790/,0
124,44.405697,8.931906,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},525,Centro Est,0,-55258603,3,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,13,sale,90000,1385,17780154,flat,Genova,2,0,65,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5c/e6/83/222853489.jpg,https://www.idealista.it/immobile/17780154/,0
125,44.405941,8.93197,Via San Donato s.c.n,2,it,{'typology': 'flat'},528,Centro Est,0,3383804721 (55121387),0,1,0,,1,0,Genova,Prè-Molo-Maddalena,0,15,sale,178000,1978,16857830,flat,Genova,6,1,90,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via San Donato s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/25/7a/7b/203831091.jpg,https://www.idealista.it/immobile/16857830/,0
126,44.399553,8.937997,Corso Mentana,2,it,{'typology': 'flat'},530,Centro Est,0,20,3,0,0,0,1,0,Genova,Carignano,0,22,sale,380000,2923,17353250,flat,Genova,8,0,130,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Corso Mentana'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/bf/f7/0c/213968191.jpg,https://www.idealista.it/immobile/17353250/,0
127,44.399906,8.93565,"Via Corsica, 19",2,it,{'typology': 'flat'},531,Centro Est,0,"Genova, Corsica2AVRG",0,0,0,1,0,1,Genova,Carignano,0,19,sale,360000,3429,17406975,flat,Genova,3,1,105,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Corsica, 19'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/d0/7d/a3/216601166.jpg,https://www.idealista.it/immobile/17406975/,0
128,44.399906,8.93565,"Via Corsica, 19",2,it,{'typology': 'flat'},531,Centro Est,0,"Genova, Corsica1EVRG",0,0,0,1,0,1,Genova,Carignano,0,20,sale,390000,3000,17406991,flat,Genova,4,1,130,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Corsica, 19'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4f/7a/6f/216601205.jpg,https://www.idealista.it/immobile/17406991/,0
129,44.399906,8.93565,"Via Corsica, 19",2,it,{'typology': 'flat'},531,Centro Est,0,"Genova, Corsica1CVRG",0,0,0,0,0,1,Genova,Carignano,0,20,sale,480000,3840,17406984,flat,Genova,4,1,125,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Corsica, 19'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a7/96/a6/216601097.jpg,https://www.idealista.it/immobile/17406984/,0
130,44.399544,8.937577,"Via Jacopo Ruffini, 7",2,it,{'typology': 'flat'},533,Centro Est,0,,3,0,0,1,1,0,Genova,Carignano,0,23,sale,630000,2250,12513942,flat,Genova,11,1,280,renew,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Jacopo Ruffini, 7'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/31/75/1b/110228649.jpg,https://www.idealista.it/immobile/12513942/,0
131,44.399738,8.940278,"Corso Mentana, 21",2,it,{'typology': 'flat'},534,Centro Est,0,4 (71306206),1,0,0,1,0,0,Genova,Carignano,0,19,sale,320000,2462,17678651,flat,Genova,5,1,130,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Corso Mentana, 21'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b4/c8/07/220940214.jpg,https://www.idealista.it/immobile/17678651/,0
132,44.407245,8.943584,quartiere San Vincenzo-Portoria,2,it,{'typology': 'flat'},535,Centro Est,0,248v (53609261),0,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,11,sale,380000,3167,12323024,flat,Genova,3,0,120,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f3/9a/3a/154708484.jpg,https://www.idealista.it/immobile/12323024/,0
133,44.408117,8.93383,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},548,Centro Est,0,Soziglia 12 (55173937),1,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,12,sale,205000,1414,17180993,flat,Genova,5,0,145,,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1b/b2/1b/210468370.jpg,https://www.idealista.it/immobile/17180993/,0
134,44.399832,8.941294,Viale Aspromonte,1,it,{'typology': 'flat'},555,Centro Est,0,AP1998 (74727166),0,0,0,1,1,0,Genova,Carignano,0,20,sale,399000,3069,17410376,flat,Genova,7,0,130,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Viale Aspromonte'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f0/e9/04/215107275.jpg,https://www.idealista.it/immobile/17410376/,0
135,44.399447,8.939782,quartiere Carignano,1,it,{'typology': 'flat'},555,Centro Est,0,residenziale (54582245),4,0,0,1,1,0,Genova,Carignano,0,7,sale,159000,1590,13422565,flat,Genova,4,0,100,renew,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/4c/61/04/154756944.jpg,https://www.idealista.it/immobile/13422565/,1
136,44.405216,8.931346,"Stradone di Sant'Agostino, 31",1,it,{'typology': 'flat'},555,Centro Est,0,-74154788,1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,20,sale,149000,1475,17213969,flat,Genova,3,1,101,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': ""Appartamento in Stradone di Sant'Agostino, 31""}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/de/a7/e1/211140113.jpg,https://www.idealista.it/immobile/17213969/,0
137,44.408867,8.94114,Viale Sauli,2,it,{'typology': 'flat'},555,Centro Est,0,V005 (2451510),5,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,18,sale,429000,2200,16484085,flat,Genova,8,0,195,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Viale Sauli'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/38/11/04/204904999.jpg,https://www.idealista.it/immobile/16484085/,0
138,44.407666,8.933026,Piazza De Ferrari,3,it,"{'subTypology': 'duplex', 'typology': 'flat'}",556,Centro Est,0,GNVAR,3,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,24,sale,660000,3300,16453544,duplex,Genova,4,0,200,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento su due piani in Piazza De Ferrari'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/7f/34/73/196295883.jpg,https://www.idealista.it/immobile/16453544/,0
139,44.40551,8.931427,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},556,Centro Est,0,-1905220,0,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,12,sale,115000,1769,16193232,flat,Genova,2,0,65,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/99/d9/c7/191832477.jpg,https://www.idealista.it/immobile/16193232/,0
140,44.409103,8.936085,Via ROMA s.c.n,3,it,"{'subTypology': 'penthouse', 'typology': 'flat'}",558,Centro Est,0,,6,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,22,sale,840000,6563,17688328,penthouse,Genova,8,1,128,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Attico in Via ROMA s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/99/c8/85/221108115.jpg,https://www.idealista.it/immobile/17688328/,0
141,44.405376,8.931338,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},559,Centro Est,0,-53348482,3,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,14,sale,280000,1697,11748273,flat,Genova,6,0,165,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/c8/b5/f5/154706690.jpg,https://www.idealista.it/immobile/11748273/,0
142,44.406181,8.931652,"Salita Pollaiuoli, 13 r",1,it,{'typology': 'flat'},561,Centro Est,0,-1864461,3,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,19,sale,229000,1762,11805846,flat,Genova,7,1,130,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Salita Pollaiuoli, 13 r'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5e/ba/d7/165071168.jpg,https://www.idealista.it/immobile/11805846/,0
143,44.409376,8.93779,Salita Santa Caterina,1,it,{'typology': 'flat'},563,Centro Est,0,2,2,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,10,sale,290000,3412,17199832,flat,Genova,0,0,85,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Salita Santa Caterina'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f5/b2/53/210999634.jpg,https://www.idealista.it/immobile/17199832/,0
144,44.40025,8.933951,Via rivoli s.c.n,1,it,{'typology': 'flat'},565,Centro Est,0,4262,3,0,0,1,0,0,Genova,Carignano,0,13,sale,220000,2200,13929725,flat,Genova,6,1,100,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via rivoli s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/29/1d/36/141797199.jpg,https://www.idealista.it/immobile/13929725/,0
145,44.406905,8.932088,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},566,Centro Est,0,V1/19,3,1,0,1,0,0,Genova,Prè-Molo-Maddalena,0,14,sale,175000,2188,16043107,flat,Genova,4,0,80,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/aa/14/b9/201533211.jpg,https://www.idealista.it/immobile/16043107/,0
146,44.409068,8.934755,Via XXV Aprile s.c.n,1,it,{'typology': 'flat'},595,Centro Est,0,Via XXV Aprile (55090489),0,0,0,1,0,0,Genova,Prè-Molo-Maddalena,0,6,sale,220000,3667,16654457,flat,Genova,5,1,60,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via XXV Aprile s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/14/f9/1c/199859845.jpg,https://www.idealista.it/immobile/16654457/,0
147,44.399179,8.935895,Via Jacopo Ruffini,2,it,{'typology': 'flat'},600,Centro Est,0,-2410217,4,0,0,1,1,0,Genova,Carignano,0,46,sale,650000,3514,16046952,flat,Genova,9,0,185,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Jacopo Ruffini'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/50/a8/76/188994251.jpg,https://www.idealista.it/immobile/16046952/,0
148,44.406331,8.945261,Via xx settembre,20,it,"{'subTypology': 'duplex', 'typology': 'flat'}",601,Centro Est,0,34251038-14,3,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,18,sale,1550000,2460,17243090,duplex,Genova,21,0,630,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento su due piani in Via xx settembre'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/7c/fd/35/211704858.jpg,https://www.idealista.it/immobile/17243090/,0
149,44.4071,8.944738,Via Colombo,1,it,{'typology': 'flat'},602,Centro Est,0,,1,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,28,sale,125000,1543,17245333,flat,Genova,5,0,81,renew,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Colombo'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/19/73/fe/211752943.jpg,https://www.idealista.it/immobile/17245333/,0
150,44.40657,8.931293,Via San Lorenzo,1,it,{'typology': 'flat'},605,Centro Est,0,"Genova, LorenzoVRG",1,0,0,0,1,1,Genova,Prè-Molo-Maddalena,0,64,sale,275000,2292,16741579,flat,Genova,7,0,120,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via San Lorenzo'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b8/22/c4/201976988.jpg,https://www.idealista.it/immobile/16741579/,0
151,44.406189,8.931019,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},609,Centro Est,0,76RA39612,1,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,9,sale,215000,2389,17414933,flat,Genova,5,0,90,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/91/f7/46/215211197.jpg,https://www.idealista.it/immobile/17414933/,0
152,44.406529,8.931175,Vico delle Cinque Lampadi,1,it,{'typology': 'flat'},611,Centro Est,0,78/19,4,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,6,sale,97000,1078,17087629,flat,Genova,6,0,90,,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico delle Cinque Lampadi'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/b5/7a/50/216641737.jpg,https://www.idealista.it/immobile/17087629/,0
153,44.408842,8.94265,Via Peschiera,2,it,{'typology': 'flat'},613,Centro Est,0,2379102 (2379102),4,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,19,sale,355000,1919,15779034,flat,Genova,5,0,185,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Peschiera'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5b/d3/8c/183466547.jpg,https://www.idealista.it/immobile/15779034/,0
154,44.408553,8.943294,Via Serra,1,it,{'typology': 'flat'},619,Centro Est,0,Quadrilatero (75207368),1,0,0,0,1,0,Genova,San Vincenzo-Portoria,0,13,sale,180750,1144,17561446,flat,Genova,4,0,158,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Serra'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e6/4f/97/218211982.jpg,https://www.idealista.it/immobile/17561446/,0
155,44.407353,8.931683,Vico Carlone,1,it,{'typology': 'flat'},619,Centro Est,0,,2,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,6,sale,125000,2500,17070526,flat,Genova,2,0,50,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico Carlone'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/99/e8/f2/208267993.jpg,https://www.idealista.it/immobile/17070526/,0
156,44.408151,8.932558,"Salita All'Arcivescovato, 3",2,it,"{'subTypology': 'penthouse', 'typology': 'flat'}",620,Centro Est,0,-2465678,4,0,0,0,1,0,Genova,Prè-Molo-Maddalena,0,15,sale,179000,1790,16656386,penthouse,Genova,6,1,100,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': ""Attico in Salita All'Arcivescovato, 3""}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/f0/f4/8c/199883514.jpg,https://www.idealista.it/immobile/16656386/,0
157,44.407711,8.944435,"Via Vincenzo Ricci, 5",2,it,{'typology': 'flat'},620,Centro Est,0,ricci5-3015,2,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,18,sale,330000,2538,17207302,flat,Genova,8,1,130,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via Vincenzo Ricci, 5'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fc/6d/b7/211019911.jpg,https://www.idealista.it/immobile/17207302/,0
158,44.401928,8.945332,Piazza della Vittoria,1,it,{'typology': 'flat'},623,Medio Levante,0,piazza vittoria (2451209),1,0,0,1,0,0,Genova,Foce,0,19,sale,300000,2069,16484844,flat,Genova,2,0,145,,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento in Piazza della Vittoria'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/eb/87/59/196832650.jpg,https://www.idealista.it/immobile/16484844/,0
159,44.409204,8.93434,"Vico Carmagnola, 7",1,it,{'typology': 'flat'},624,Centro Est,0,21611172-63 (75495554),1,0,0,1,1,0,Genova,Prè-Molo-Maddalena,0,21,sale,150000,1875,17659988,flat,Genova,5,1,80,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico Carmagnola, 7'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/7b/d5/f0/220562274.jpg,https://www.idealista.it/immobile/17659988/,0
160,44.405134,8.930441,Piazza Embriaci,1,it,{'typology': 'flat'},625,Centro Est,0,-75088316,4,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,20,sale,144000,1500,17520758,flat,Genova,4,0,96,renew,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Piazza Embriaci'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/85/bc/4a/217385440.jpg,https://www.idealista.it/immobile/17520758/,0
161,44.407845,8.944384,quartiere San Vincenzo-Portoria,2,it,{'typology': 'flat'},626,Centro Est,0,-54051115,0,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,9,sale,429000,4290,16824436,flat,Genova,5,0,100,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5f/3e/25/203238231.jpg,https://www.idealista.it/immobile/16824436/,0
162,44.407735,8.944554,quartiere San Vincenzo-Portoria,2,it,{'typology': 'flat'},629,Centro Est,0,CENTRO (55148533),3,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,21,sale,400000,1739,17031222,flat,Genova,5,0,230,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/e0/b3/05/207568367.jpg,https://www.idealista.it/immobile/17031222/,0
163,44.403734,8.93032,quartiere Prè-Molo-Maddalena,1,it,{'typology': 'flat'},631,Centro Est,0,-55066964,2,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,11,sale,220000,2444,17780143,flat,Genova,4,0,90,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/37/78/f0/222853380.jpg,https://www.idealista.it/immobile/17780143/,0
164,44.398605,8.938606,Via Atto Vannucci,2,it,{'typology': 'flat'},636,Centro Est,0,72/19,0,0,0,1,1,0,Genova,Carignano,0,21,sale,395000,2821,17032950,flat,Genova,7,0,140,good,"{'subtitle': 'Carignano, Genova', 'title': 'Appartamento in Via Atto Vannucci'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/70/c0/74/216122578.jpg,https://www.idealista.it/immobile/17032950/,0
165,44.401871,8.945484,quartiere Foce,2,it,{'typology': 'flat'},637,Medio Levante,0,503v (55181517),3,0,0,1,0,0,Genova,Foce,0,23,sale,540000,2700,17222608,flat,Genova,7,0,200,good,"{'subtitle': 'Foce, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/35/1e/2c/211297534.jpg,https://www.idealista.it/immobile/17222608/,0
166,44.406881,8.931026,Vico Valoria s.c.n,2,it,{'typology': 'flat'},639,Centro Est,0,GE26P,3,0,0,,0,0,Genova,Prè-Molo-Maddalena,0,15,sale,350000,2121,7423708,flat,Genova,10,1,165,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico Valoria s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0a/cb/10/114740223.jpg,https://www.idealista.it/immobile/7423708/,0
167,44.409979,8.939652,Via dei Santi Giacomo e Filippo s.c.n,2,it,{'typology': 'flat'},639,Centro Est,0,8453,3,0,0,1,1,1,Genova,San Vincenzo-Portoria,0,26,sale,299000,3250,16798100,flat,Genova,6,1,92,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Via dei Santi Giacomo e Filippo s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/43/14/50/203288024.jpg,https://www.idealista.it/immobile/16798100/,1
168,44.408952,8.933447,"Via Davide Chiossone, 1",2,it,{'typology': 'flat'},639,Centro Est,0,,4,0,0,0,0,0,Genova,Prè-Molo-Maddalena,0,30,sale,220000,1833,17403260,flat,Genova,6,1,120,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Via Davide Chiossone, 1'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/47/e7/83/214969308.jpg,https://www.idealista.it/immobile/17403260/,0
169,44.407468,8.944998,Salita Via Varese s.c.n,1,it,{'typology': 'flat'},641,Centro Est,0,,3,0,0,1,1,0,Genova,San Vincenzo-Portoria,0,5,sale,90000,1957,13488329,flat,Genova,0,1,46,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento in Salita Via Varese s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/75/37/ff/142925892.jpg,https://www.idealista.it/immobile/13488329/,0
170,44.407741,8.931724,quartiere San Vincenzo-Portoria,1,it,{'typology': 'flat'},641,Centro Est,0,duca61,3,0,0,1,0,0,Genova,San Vincenzo-Portoria,0,16,sale,130000,1857,16111417,flat,Genova,3,0,70,good,"{'subtitle': 'San Vincenzo-Portoria, Genova', 'title': 'Appartamento'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/32/d2/df/190171845.jpg,https://www.idealista.it/immobile/16111417/,0
171,44.40887,8.933258,Vico della Casana s.c.n,1,it,{'typology': 'flat'},641,Centro Est,0,3356409511 (54843156),2,0,0,,1,0,Genova,Prè-Molo-Maddalena,0,11,sale,212000,2494,14860812,flat,Genova,5,1,85,good,"{'subtitle': 'Prè-Molo-Maddalena, Genova', 'title': 'Appartamento in Vico della Casana s.c.n'}",https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/47/97/a0/167196148.jpg,https://www.idealista.it/immobile/14860812/,0
