id,json,longitude,latitude
17659924,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Foce"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 180.0, ""suggestedTexts"": {""subtitle"": ""Foce, Genova"", ""title"": ""Appartamento in Viale delle Brigate Partigiane""}, ""district"": ""Medio Levante"", ""floor"": ""1"", ""numPhotos"": 18, ""hasVideo"": false, ""propertyCode"": ""17659924"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ec/41/bd/220561515.jpg"", ""province"": ""Genova"", ""price"": 350000.0, ""address"": ""Viale delle Brigate Partigiane"", ""externalReference"": ""V046 (2571996)"", ""distance"": ""708"", ""url"": ""https://www.idealista.it/immobile/17659924/"", ""country"": ""it"", ""priceByArea"": 1944.0, ""showAddress"": false}",8.943775,44.399325
11161902,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 58.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 11, ""hasVideo"": false, ""propertyCode"": ""11161902"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/37/b1/b3/192325917.jpg"", ""province"": ""Genova"", ""price"": 220000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""(54148129)"", ""distance"": ""709"", ""url"": ""https://www.idealista.it/immobile/11161902/"", ""country"": ""it"", ""priceByArea"": 3793.0, ""showAddress"": false}",8.933155,44.409568
16171818,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 124.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""4"", ""numPhotos"": 18, ""hasVideo"": true, ""propertyCode"": ""16171818"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/97/df/9c/191456973.jpg"", ""province"": ""Genova"", ""price"": 145000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""CS105 (54450531)"", ""distance"": ""711"", ""url"": ""https://www.idealista.it/immobile/16171818/"", ""country"": ""it"", ""priceByArea"": 1169.0, ""showAddress"": false}",8.932101,44.408983
17498299,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 202.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via dei Giustiniani, 18""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 65, ""hasVideo"": false, ""propertyCode"": ""17498299"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5e/e5/dc/216958502.jpg"", ""province"": ""Genova"", ""price"": 395000.0, ""address"": ""Via dei Giustiniani, 18"", ""externalReference"": ""21711201-136"", ""distance"": ""712"", ""url"": ""https://www.idealista.it/immobile/17498299/"", ""country"": ""it"", ""priceByArea"": 1955.0, ""showAddress"": true}",8.930056,44.406955
17806699,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 5, ""exterior"": false, ""neighborhood"": ""Castelletto"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 125.0, ""suggestedTexts"": {""subtitle"": ""Castelletto, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""5"", ""numPhotos"": 19, ""hasVideo"": false, ""propertyCode"": ""17806699"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/0b/0b/de/223342713.jpg"", ""province"": ""Genova"", ""price"": 335000.0, ""address"": ""quartiere Castelletto"", ""externalReference"": ""CENTRO (55275568)"", ""distance"": ""721"", ""url"": ""https://www.idealista.it/immobile/17806699/"", ""country"": ""it"", ""priceByArea"": 2680.0, ""showAddress"": false}",8.940438,44.410613
17692632,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 0, ""exterior"": false, ""neighborhood"": ""Castelletto"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 44.0, ""suggestedTexts"": {""subtitle"": ""Castelletto, Genova"", ""title"": ""Appartamento in Via Goito""}, ""district"": ""Centro Est"", ""floor"": ""bj"", ""numPhotos"": 9, ""hasVideo"": false, ""propertyCode"": ""17692632"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/04/2c/57/221201212.jpg"", ""province"": ""Genova"", ""price"": 150000.0, ""address"": ""Via Goito"", ""externalReference"": ""Goito14"", ""distance"": ""723"", ""url"": ""https://www.idealista.it/immobile/17692632/"", ""country"": ""it"", ""priceByArea"": 3409.0, ""showAddress"": false}",8.939817,44.410726
16484634,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 7, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 110.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Vico della Neve, 8""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 17, ""hasVideo"": false, ""propertyCode"": ""16484634"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5f/0c/68/203678246.jpg"", ""province"": ""Genova"", ""price"": 145000.0, ""address"": ""Vico della Neve, 8"", ""externalReference"": ""(2451728)"", ""distance"": ""726"", ""url"": ""https://www.idealista.it/immobile/16484634/"", ""country"": ""it"", ""priceByArea"": 1318.0, ""showAddress"": true}",8.932088,44.409158
13751221,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 2, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 50.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Piazza Piccapietra""}, ""district"": ""Centro Est"", ""floor"": ""8"", ""numPhotos"": 13, ""hasVideo"": false, ""propertyCode"": ""13751221"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/5d/eb/5d/178394218.jpg"", ""province"": ""Genova"", ""price"": 190000.0, ""address"": ""Piazza Piccapietra"", ""externalReference"": ""VENDITA BILOCALE PICCAPIETRA (2151211)"", ""distance"": ""727"", ""url"": ""https://www.idealista.it/immobile/13751221/"", ""country"": ""it"", ""priceByArea"": 3800.0, ""showAddress"": false}",8.934643,44.410338
15251853,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 90.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via di Santa Croce s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 8, ""hasVideo"": false, ""propertyCode"": ""15251853"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/31/0d/91/174412935.jpg"", ""province"": ""Genova"", ""price"": 190000.0, ""address"": ""Via di Santa Croce s.c.n"", ""externalReference"": ""3356409511 (54893377)"", ""distance"": ""728"", ""url"": ""https://www.idealista.it/immobile/15251853/"", ""country"": ""it"", ""priceByArea"": 2111.0, ""showAddress"": true}",8.929117,44.405025
17686944,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 85.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 21, ""hasVideo"": false, ""propertyCode"": ""17686944"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/9f/82/f8/221088169.jpg"", ""province"": ""Genova"", ""price"": 265000.0, ""address"": ""quartiere Carignano"", ""externalReference"": ""CARIGNANO (55252765)"", ""distance"": ""728"", ""url"": ""https://www.idealista.it/immobile/17686944/"", ""country"": ""it"", ""priceByArea"": 3118.0, ""showAddress"": false}",8.940794,44.398032
17120292,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 3, ""exterior"": false, ""neighborhood"": ""Foce"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 65.0, ""suggestedTexts"": {""subtitle"": ""Foce, Genova"", ""title"": ""Appartamento in Corte Lambruschini""}, ""district"": ""Medio Levante"", ""floor"": ""11"", ""numPhotos"": 2, ""hasVideo"": false, ""propertyCode"": ""17120292"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/21/18/62/209278788.jpg"", ""province"": ""Genova"", ""price"": 160000.0, ""address"": ""Corte Lambruschini"", ""externalReference"": ""Corte Lambruschini (73879022)"", ""distance"": ""729"", ""url"": ""https://www.idealista.it/immobile/17120292/"", ""country"": ""it"", ""priceByArea"": 2462.0, ""showAddress"": false}",8.947281,44.403218
16114641,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 3, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 12, ""exterior"": false, ""neighborhood"": ""Carignano"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 327.0, ""suggestedTexts"": {""subtitle"": ""Carignano, Genova"", ""title"": ""Appartamento in Corso Aurelio Saffi s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 20, ""hasVideo"": false, ""propertyCode"": ""16114641"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/fe/5b/89/190406606.jpg"", ""parkingSpace"": {""hasParkingSpace"": true, ""isParkingSpaceIncludedInPrice"": true}, ""province"": ""Genova"", ""price"": 635000.0, ""address"": ""Corso Aurelio Saffi s.c.n"", ""externalReference"": ""3356409511 (55014055)"", ""distance"": ""729"", ""url"": ""https://www.idealista.it/immobile/16114641/"", ""country"": ""it"", ""priceByArea"": 1942.0, ""showAddress"": true}",8.938749,44.397769
17111234,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 8, ""exterior"": false, ""neighborhood"": ""Foce"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 135.0, ""suggestedTexts"": {""subtitle"": ""Foce, Genova"", ""title"": ""Appartamento in Viale Brigata Bisagno Adiacenze s.c.n""}, ""district"": ""Medio Levante"", ""floor"": ""6"", ""numPhotos"": 2, ""hasVideo"": false, ""propertyCode"": ""17111234"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a9/95/1c/223706289.jpg"", ""province"": ""Genova"", ""price"": 265000.0, ""address"": ""Viale Brigata Bisagno Adiacenze s.c.n"", ""externalReference"": ""FOCE"", ""distance"": ""729"", ""url"": ""https://www.idealista.it/immobile/17111234/"", ""country"": ""it"", ""priceByArea"": 1963.0, ""showAddress"": true}",8.947164,44.402793
13559478,"{""status"": ""renew"", ""has360"": false, ""bathrooms"": 4, ""has3DTour"": false, ""propertyType"": ""chalet"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""subTypology"": ""independantHouse"", ""typology"": ""chalet""}, ""hasPlan"": true, ""size"": 720.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Casa indipendente in Campetto""}, ""district"": ""Centro Est"", ""numPhotos"": 5, ""hasVideo"": false, ""propertyCode"": ""13559478"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/23/16/ee/163295920.jpg"", ""parkingSpace"": {""hasParkingSpace"": true, ""isParkingSpaceIncludedInPrice"": true}, ""province"": ""Genova"", ""price"": 370000.0, ""address"": ""Campetto"", ""externalReference"": ""46 (65801933)"", ""distance"": ""730"", ""url"": ""https://www.idealista.it/immobile/13559478/"", ""country"": ""it"", ""priceByArea"": 514.0, ""showAddress"": false}",8.930359,44.407712
17160055,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 5, ""exterior"": false, ""neighborhood"": ""Castelletto"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 130.0, ""suggestedTexts"": {""subtitle"": ""Castelletto, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""numPhotos"": 11, ""hasVideo"": false, ""propertyCode"": ""17160055"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/29/5e/4c/210072343.jpg"", ""province"": ""Genova"", ""price"": 270000.0, ""address"": ""quartiere Castelletto"", ""externalReference"": ""01-V000043"", ""distance"": ""730"", ""url"": ""https://www.idealista.it/immobile/17160055/"", ""country"": ""it"", ""priceByArea"": 2077.0, ""showAddress"": false}",8.935986,44.41069
16654419,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 43.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""st"", ""numPhotos"": 11, ""hasVideo"": false, ""propertyCode"": ""16654419"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/de/bb/33/199859350.jpg"", ""province"": ""Genova"", ""price"": 40000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""(55090896)"", ""distance"": ""731"", ""url"": ""https://www.idealista.it/immobile/16654419/"", ""country"": ""it"", ""priceByArea"": 930.0, ""showAddress"": false}",8.929027,44.40401
16246658,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 5, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 60.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""numPhotos"": 10, ""hasVideo"": false, ""propertyCode"": ""16246658"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/1b/6b/99/192732597.jpg"", ""province"": ""Genova"", ""price"": 270000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""(54319276)"", ""distance"": ""732"", ""url"": ""https://www.idealista.it/immobile/16246658/"", ""country"": ""it"", ""priceByArea"": 4500.0, ""showAddress"": false}",8.936331,44.410762
12017742,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 6, ""exterior"": false, ""neighborhood"": ""Castelletto"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 195.0, ""suggestedTexts"": {""subtitle"": ""Castelletto, Genova"", ""title"": ""Appartamento in Via Goffredo Mameli""}, ""district"": ""Centro Est"", ""floor"": ""bj"", ""numPhotos"": 19, ""hasVideo"": false, ""propertyCode"": ""12017742"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/a5/86/83/163292544.jpg"", ""parkingSpace"": {""hasParkingSpace"": true, ""isParkingSpaceIncludedInPrice"": true}, ""province"": ""Genova"", ""price"": 470000.0, ""address"": ""Via Goffredo Mameli"", ""externalReference"": ""48 (62192638)"", ""distance"": ""732"", ""url"": ""https://www.idealista.it/immobile/12017742/"", ""country"": ""it"", ""priceByArea"": 2410.0, ""showAddress"": false}",8.937649,44.410895
16984666,"{""status"": ""renew"", ""has360"": true, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 10, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 190.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via San Lorenzo s.c.n""}, ""district"": ""Centro Est"", ""floor"": ""5"", ""numPhotos"": 23, ""hasVideo"": false, ""propertyCode"": ""16984666"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/84/94/66/206382628.jpg"", ""province"": ""Genova"", ""price"": 395000.0, ""address"": ""Via San Lorenzo s.c.n"", ""externalReference"": ""Via san lorenzo"", ""distance"": ""735"", ""url"": ""https://www.idealista.it/immobile/16984666/"", ""country"": ""it"", ""priceByArea"": 2079.0, ""showAddress"": true}",8.93042,44.407869
17561445,"{""status"": ""renew"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 127.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento in Via Serra""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 12, ""hasVideo"": false, ""propertyCode"": ""17561445"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/51/ea/88/218211957.jpg"", ""province"": ""Genova"", ""price"": 141750.0, ""address"": ""Via Serra"", ""externalReference"": ""Quadrilatero (75206324)"", ""distance"": ""735"", ""url"": ""https://www.idealista.it/immobile/17561445/"", ""country"": ""it"", ""priceByArea"": 1116.0, ""showAddress"": false}",8.943894,44.409553
17332224,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 60.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via dei Macelli di Soziglia, 1""}, ""district"": ""Centro Est"", ""floor"": ""5"", ""numPhotos"": 18, ""hasVideo"": true, ""propertyCode"": ""17332224"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/74/3c/05/213506634.jpg"", ""province"": ""Genova"", ""price"": 119000.0, ""address"": ""Via dei Macelli di Soziglia, 1"", ""distance"": ""741"", ""url"": ""https://www.idealista.it/immobile/17332224/"", ""country"": ""it"", ""priceByArea"": 1983.0, ""showAddress"": true}",8.932335,44.409491
17678957,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": false, ""propertyType"": ""duplex"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 2, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""subTypology"": ""duplex"", ""typology"": ""flat""}, ""hasPlan"": false, ""size"": 45.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento su due piani in Piazza Cavour""}, ""district"": ""Centro Est"", ""floor"": ""6"", ""numPhotos"": 20, ""hasVideo"": false, ""propertyCode"": ""17678957"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/33/83/79/220944372.jpg"", ""province"": ""Genova"", ""price"": 110000.0, ""address"": ""Piazza Cavour"", ""externalReference"": ""21611048-144 (75566552)"", ""distance"": ""743"", ""url"": ""https://www.idealista.it/immobile/17678957/"", ""country"": ""it"", ""priceByArea"": 2444.0, ""showAddress"": false}",8.929067,44.40567
16222183,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 8, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 215.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""4"", ""numPhotos"": 14, ""hasVideo"": false, ""propertyCode"": ""16222183"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/31/54/f0/221085953.jpg"", ""province"": ""Genova"", ""price"": 690000.0, ""address"": ""quartiere San Vincenzo-Portoria"", ""externalReference"": ""(54338033)"", ""distance"": ""743"", ""url"": ""https://www.idealista.it/immobile/16222183/"", ""country"": ""it"", ""priceByArea"": 3209.0, ""showAddress"": false}",8.937785,44.411003
11920976,"{""status"": ""good"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 8, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 202.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento in Via GARIBALDI""}, ""district"": ""Centro Est"", ""floor"": ""2"", ""numPhotos"": 12, ""hasVideo"": false, ""propertyCode"": ""11920976"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/56/56/db/101495416.jpg"", ""province"": ""Genova"", ""price"": 1090000.0, ""address"": ""Via GARIBALDI"", ""distance"": ""750"", ""url"": ""https://www.idealista.it/immobile/11920976/"", ""country"": ""it"", ""priceByArea"": 5396.0, ""showAddress"": false}",8.935045,44.410676
17812582,"{""status"": ""renew"", ""has360"": false, ""bathrooms"": 2, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 10, ""exterior"": false, ""neighborhood"": ""San Vincenzo-Portoria"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": true, ""size"": 220.0, ""suggestedTexts"": {""subtitle"": ""San Vincenzo-Portoria, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""numPhotos"": 21, ""hasVideo"": false, ""propertyCode"": ""17812582"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/72/31/0f/223490624.jpg"", ""province"": ""Genova"", ""price"": 299000.0, ""address"": ""quartiere San Vincenzo-Portoria"", ""externalReference"": ""RICCI - SAN VINCENZO (55276041)"", ""distance"": ""753"", ""url"": ""https://www.idealista.it/immobile/17812582/"", ""country"": ""it"", ""priceByArea"": 1359.0, ""showAddress"": false}",8.944988,44.40907
17519551,"{""status"": ""renew"", ""has360"": false, ""bathrooms"": 1, ""has3DTour"": false, ""hasLift"": true, ""propertyType"": ""flat"", ""municipality"": ""Genova"", ""newDevelopment"": false, ""rooms"": 4, ""exterior"": false, ""neighborhood"": ""Pr\u00e8-Molo-Maddalena"", ""operation"": ""sale"", ""detailedType"": {""typology"": ""flat""}, ""hasPlan"": false, ""size"": 68.0, ""suggestedTexts"": {""subtitle"": ""Pr\u00e8-Molo-Maddalena, Genova"", ""title"": ""Appartamento""}, ""district"": ""Centro Est"", ""floor"": ""3"", ""numPhotos"": 18, ""hasVideo"": false, ""propertyCode"": ""17519551"", ""thumbnail"": ""https://img3.idealista.it/blur/WEB_LISTING/0/id.pro.it.image.master/ac/42/4d/217367500.jpg"", ""province"": ""Genova"", ""price"": 148000.0, ""address"": ""quartiere Pr\u00e8-Molo-Maddalena"", ""externalReference"": ""(55228061)"", ""distance"": ""753"", ""url"": ""https://www.idealista.it/immobile/17519551/"", ""country"": ""it"", ""priceByArea"": 2176.0, ""showAddress"": false}",8.929886,44.407539
